"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"768","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 07:41:17,FALSE,NA,"940124311452635136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aaron_Scott3113",195,TRUE,FALSE,NA,NA
"769","Chris Paul is currently in the th percentile in creating points and assists per possession Meaning hes basically b",FALSE,0,NA,2017-12-11 07:37:47,FALSE,NA,"940123431047020544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jonnuhfin",214,TRUE,FALSE,NA,NA
"770","Six years ago today Chris Pauls trade to Lakers was nixed by David Stern and changed the league forever",FALSE,0,NA,2017-12-11 07:37:05,FALSE,NA,"940123256585154560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dedication1472",1418,TRUE,FALSE,NA,NA
"771","Chris Paul has playedgames as a Rocket The Rockets arein those games",FALSE,0,NA,2017-12-11 07:28:41,FALSE,NA,"940121141099794432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Amir2Real",19,TRUE,FALSE,NA,NA
"772","Chris Paul has playedgames as a Rocket The Rockets arein those games",FALSE,0,NA,2017-12-11 07:26:22,FALSE,NA,"940120560926908416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DOC_So_Serious",19,TRUE,FALSE,NA,NA
"773","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 07:04:25,FALSE,NA,"940115034369417216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GlooboyyMitchh2",195,TRUE,FALSE,NA,NA
"774","According toRyan Anderson has an effective FG pct ofoff passes from Chris Paul

 includ",FALSE,0,NA,2017-12-11 07:01:25,FALSE,NA,"940114278857740288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","24Maggioncalda",11,TRUE,FALSE,NA,NA
"775","team with chris paul dakota thompson Mrcrabs spiderman and Damian Bates",FALSE,0,NA,2017-12-11 07:00:23,FALSE,NA,"940114019133902848",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","fantasybballbot",0,FALSE,FALSE,NA,NA
"776","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:59:57,FALSE,NA,"940113910513856512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bovieisking",195,TRUE,FALSE,NA,NA
"777","Everyone said the same thing about chris Paul joining look at them They work perfectly fine harden",FALSE,0,NA,2017-12-11 06:56:30,FALSE,NA,"940113041768755200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jojoalexander47",1,TRUE,FALSE,NA,NA
"778","Thats incredibly high praise Than",FALSE,0,NA,2017-12-11 06:53:32,FALSE,NA,"940112294306045953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paul_Haisell",3,TRUE,FALSE,NA,NA
"779","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:53:03,FALSE,NA,"940112175401639936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BikramJ10",107,TRUE,FALSE,NA,NA
"780","I was close The NBA owned the team therefore the commissione",FALSE,0,"dj312rose",2017-12-11 06:53:02,TRUE,"940111560739098625","940112171333283840","857438251430420484","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","dj312rose",0,FALSE,FALSE,NA,NA
"781","Everyone said the same thing about chris Paul joining look at them They work perfectly fine har",FALSE,1,"Jojoalexander47",2017-12-11 06:52:49,TRUE,"940092664438915072","940112115695800320","3070580419","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joeyfuentes_25",1,FALSE,FALSE,NA,NA
"782","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:50:27,FALSE,NA,"940111519668305921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ben57Neen",107,TRUE,FALSE,NA,NA
"783","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:49:58,FALSE,NA,"940111397760798720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kingchad_",195,TRUE,FALSE,NA,NA
"784","Omg thats lethalJames Harden th man Id move Lebron to PF Paul George to SF James and Chris as guards Thats sick",FALSE,0,"IGetBuckets1994",2017-12-11 06:49:25,FALSE,"940040927875284992","940111260389056513","2297188670","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LowkeyLucas_",0,FALSE,FALSE,NA,NA
"785","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:46:03,FALSE,NA,"940110411592069120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealmanny2",195,TRUE,FALSE,NA,NA
"786","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:45:51,FALSE,NA,"940110363118456832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrvszvans",107,TRUE,FALSE,NA,NA
"787","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:44:25,FALSE,NA,"940110002043346946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balorsomega",107,TRUE,FALSE,NA,NA
"788","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:41:25,FALSE,NA,"940109248763228160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tthelastjedi",107,TRUE,FALSE,NA,NA
"789","Shocking poll shows Paul Ryan embarrassingly close to unknown Democratic challenger

Aww Paul Ryan is tanking It could",FALSE,0,NA,2017-12-11 06:41:15,FALSE,NA,"940109205796675584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_nDC",333,TRUE,FALSE,NA,NA
"790","Chris Paul tries to shake Noah Vonleh gets turned away Harden says my turn bruh",FALSE,0,NA,2017-12-11 06:40:35,FALSE,NA,"940109039140200448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maragon_xv",224,TRUE,FALSE,NA,NA
"791","Can you make a video on Chris Pauls impact on the rockets and the way the team has been playing as",FALSE,1,"FunkyDiabetic1",2017-12-11 06:39:23,TRUE,NA,"940108736688828417","373804773","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeargantPeppers",0,FALSE,FALSE,NA,NA
"792","If Chris Paul is a Hall of Fame player then so is Rajon Rondo Period 
TPJ",FALSE,0,NA,2017-12-11 06:35:46,FALSE,NA,"940107824473899009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RHHEEM4",33,TRUE,FALSE,NA,NA
"793","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:34:08,FALSE,NA,"940107413675376640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydneySincere",195,TRUE,FALSE,NA,NA
"794","New Photos Chris EvansPaul Rudd today in Atlanta",FALSE,0,NA,2017-12-11 06:33:42,FALSE,NA,"940107304556314624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tusqixx_",107,TRUE,FALSE,NA,NA
"795","Proud of this guyHe made the topgame at Chris Pauls National Middle School Combine this weekend",FALSE,0,NA,2017-12-11 06:33:02,FALSE,NA,"940107136020881408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamuelMcBuckets",9,TRUE,FALSE,NA,NA
"796","had an awesome time at mechcon this y",FALSE,0,NA,2017-12-11 06:32:38,FALSE,NA,"940107034527010816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MechWarriorF2P",3,TRUE,FALSE,NA,NA
"797","had an awesome time at mechcon this y",FALSE,0,NA,2017-12-11 06:32:38,FALSE,NA,"940107034493575168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheBombadilShow",3,TRUE,FALSE,NA,NA
"798","had an awesome time at mechcon this y",FALSE,0,NA,2017-12-11 06:32:38,FALSE,NA,"940107034430599169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NoGutsNoGalaxy",3,TRUE,FALSE,NA,NA
"799","Rockets are on pace to wingames and I find it hilarious how many people called me an idiot for thinking theyd be indisp",FALSE,0,NA,2017-12-11 06:31:14,FALSE,NA,"940106682641694721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatthewGuidry3",33,TRUE,FALSE,NA,NA
"800","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 06:27:48,FALSE,NA,"940105819290451973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uncleanramen",436,TRUE,FALSE,NA,NA
"801","Houston Rockets vs New Orleans Pelicans game previewThe Dream Shake",FALSE,0,NA,2017-12-11 06:27:26,FALSE,NA,"940105728202702849",NA,"<a href=""http://aggbot.com"" rel=""nofollow"">aggbot_poster</a>","RocketsBB",0,FALSE,FALSE,NA,NA
"802","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:25:25,FALSE,NA,"940105218460590081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_DMRQ",195,TRUE,FALSE,NA,NA
"803","Now playing Piccadilly Circus by Paul BrownChris Standing",FALSE,0,NA,2017-12-11 06:25:12,FALSE,NA,"940105164978974720",NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>","411radionetwork",0,FALSE,FALSE,NA,NA
"804","RT for Allen Iverson FAV for Chris Paul",FALSE,0,NA,2017-12-11 06:22:34,FALSE,NA,"940104504615170048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shorty_Cash",6,TRUE,FALSE,NA,NA
"805","ClutchCity RedNation Rockets Houston Rockets vs New Orleans Pelicans game preview",FALSE,1,NA,2017-12-11 06:21:02,FALSE,NA,"940104117703151617",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","RocketsViews",0,FALSE,FALSE,NA,NA
"806","James HardenChris Paul wont work in Houston Some stats that may alarm you about the dualPG combo Fox Sports Radi",FALSE,0,NA,2017-12-11 06:21:01,FALSE,NA,"940104111734759426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HouSportsGawd",32,TRUE,FALSE,NA,NA
"807","Yes Chris Paul and Harden are traded to Warriors for three draft picks and Javale",FALSE,1,"nss_ds",2017-12-11 06:19:32,FALSE,"940102603387551744","940103740618452992","708430203471601664","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eric_time",0,FALSE,FALSE,NA,NA
"808","Skinhubs Christmas Giveaway 
 DaysKnivesWinners

DayGut KnifeMarble Fade

 RTFollow
 Test",FALSE,0,NA,2017-12-11 06:16:37,FALSE,NA,"940103003767390209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pauL__csgo",10098,TRUE,FALSE,NA,NA
"809","NBA APG Leaders as of 
MinGP

 James Harden 
 Russell Westbrook 
 John Wall 
 LeBron",FALSE,0,NA,2017-12-11 06:15:56,FALSE,NA,"940102835781255171",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rezthagr8",12,TRUE,FALSE,NA,NA
"810","NBA APG Leaders as of 
MinGP

 James Harden 
 Russell Westbrook 
 John Wall 
 LeBron",FALSE,0,NA,2017-12-11 06:14:36,FALSE,NA,"940102497938452481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iAmMarkeston",12,TRUE,FALSE,NA,NA
"811","had an awesome time at mechcon",FALSE,12,"MechWarriorF2P",2017-12-11 06:13:01,TRUE,NA,"940102099257384960","124824260","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bearclaw_94",3,FALSE,FALSE,NA,NA
"812","Hakeem Olajuwon on the Rockets and James Harden and Chris Paul on the floor",FALSE,0,NA,2017-12-11 06:12:06,FALSE,NA,"940101867438084096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meka_Lullaby",33,TRUE,FALSE,NA,NA
"813","Ron Paul Says Bernie Sanders Sold Out Sided With Chris Dodd to Gut Audit the FedShadowproof",FALSE,1,NA,2017-12-11 06:11:35,FALSE,NA,"940101739050516480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","FRE_watchers",0,FALSE,FALSE,NA,NA
"814","Hakeem Olajuwon on the Rockets and James Harden and Chris Paul on the floor",FALSE,0,NA,2017-12-11 06:10:00,FALSE,NA,"940101338867818496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NanaYawww",33,TRUE,FALSE,NA,NA
"815","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 06:09:17,FALSE,NA,"940101158734925824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mocitydomo",35,TRUE,FALSE,NA,NA
"816","AJ Alix out here looking like Chris Paul again Shes got FSUs firstpoints and the Seminoles are upover Arizo",FALSE,0,NA,2017-12-11 06:07:10,FALSE,NA,"940100628046528520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carmelloliver",5,TRUE,FALSE,NA,NA
"817","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 06:02:10,FALSE,NA,"940099369105158145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kendrellwsb",195,TRUE,FALSE,NA,NA
"818","Houston Rockets vs New Orleans Pelicans game preview in which the Pels have Two Towers and we aint talking LotR",FALSE,15,NA,2017-12-11 06:00:04,FALSE,NA,"940098840316624897",NA,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Vox Media</a>","DreamShakeSBN",1,FALSE,FALSE,NA,NA
"819","Houston Rockets vs New Orleans Pelicans game preview in which the Pels have Two Towers and we aint talking LotR",FALSE,1,NA,2017-12-11 06:00:03,FALSE,NA,"940098838550929409",NA,"<a href=""http://www.voxmedia.com"" rel=""nofollow"">Vox Media</a>","ak2themax",1,FALSE,FALSE,NA,NA
"820","Chris Paul and James Harden tonight 
 points 
 rebounds 
 assists 
 steals 
Rockets",FALSE,0,NA,2017-12-11 05:50:25,FALSE,NA,"940096410472480768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sbhide7",5,TRUE,FALSE,NA,NA
"821","James Hardens alltime great offensive season continued tonight withpoints Harden is averagingpoints with",FALSE,0,NA,2017-12-11 05:49:33,FALSE,NA,"940096195375931393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarlosRodriguez",53,TRUE,FALSE,NA,NA
"822","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:47:45,FALSE,NA,"940095741350985728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nathan0223",195,TRUE,FALSE,NA,NA
"823","PatriotsNation UK London ELITE Fans Ian Paul WarrenChris JonasStevein MIAMI WITH",FALSE,4,NA,2017-12-11 05:47:37,FALSE,NA,"940095706529853441",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","NBLmusicSalerno",2,FALSE,FALSE,NA,NA
"824","Six years ago today Chris Pauls trade to Lakers was nixed by David Stern and changed the league forever",FALSE,0,NA,2017-12-11 05:46:44,FALSE,NA,"940095486928683011",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LoganDePriest24",1418,TRUE,FALSE,NA,NA
"825","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 05:43:44,FALSE,NA,"940094728644673537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_fuckelijah",436,TRUE,FALSE,NA,NA
"826","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 05:42:37,FALSE,NA,"940094449018798080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StayTrueSdot3",436,TRUE,FALSE,NA,NA
"827","No Homo but Chris Paul and James Harden might be the thickest backcourt in NBA history",FALSE,0,NA,2017-12-11 05:42:14,FALSE,NA,"940094354516983808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZachSieve",2,TRUE,FALSE,NA,NA
"828","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:41:43,FALSE,NA,"940094222698364929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Anfirnee55",195,TRUE,FALSE,NA,NA
"829","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:41:13,FALSE,NA,"940094095229272064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cptkirko",195,TRUE,FALSE,NA,NA
"830","team with Garfield lawrence carnes kobe bryant chris paul and captin crunch",FALSE,0,NA,2017-12-11 05:40:14,FALSE,NA,"940093851359780865",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","fantasybballbot",0,FALSE,FALSE,NA,NA
"831","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:40:03,FALSE,NA,"940093802571735043",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RussellSieg",195,TRUE,FALSE,NA,NA
"832","Sam BlackChris Paul",FALSE,0,NA,2017-12-11 05:37:16,FALSE,NA,"940093102223605760",NA,"<a href=""http://www.FanBridge.com/r/twitter/?fbridge_app=socialdigest"" rel=""nofollow"">FanBridge</a>","Whatevaok",0,FALSE,FALSE,NA,NA
"833","Sam BlackChris Paul",FALSE,0,NA,2017-12-11 05:37:15,FALSE,NA,"940093099006504960",NA,"<a href=""http://www.FanBridge.com/r/twitter/?fbridge_app=socialdigest"" rel=""nofollow"">FanBridge</a>","Whatevaok",0,FALSE,FALSE,NA,NA
"834","Sam BlackChris Paul",FALSE,0,NA,2017-12-11 05:37:12,FALSE,NA,"940093087098880001",NA,"<a href=""http://www.FanBridge.com/r/twitter/?fbridge_app=socialdigest"" rel=""nofollow"">FanBridge</a>","Whatevaok",0,FALSE,FALSE,NA,NA
"835","Sam BlackChris Paul",FALSE,0,NA,2017-12-11 05:37:11,FALSE,NA,"940093083231727616",NA,"<a href=""http://www.FanBridge.com/r/twitter/?fbridge_app=socialdigest"" rel=""nofollow"">FanBridge</a>","Whatevaok",0,FALSE,FALSE,NA,NA
"836","Chris Paul still hasnt lost a game since he left the Clippers",FALSE,0,NA,2017-12-11 05:36:38,FALSE,NA,"940092943448207362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_Almighty_JR",436,TRUE,FALSE,NA,NA
"837","Were all done with the Chris Paul State Farm commercials right",FALSE,1,NA,2017-12-11 05:33:47,FALSE,NA,"940092226461360128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Freeirabrown",0,FALSE,FALSE,NA,NA
"838","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:31:51,FALSE,NA,"940091738844102656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nolimit_glory",195,TRUE,FALSE,NA,NA
"839","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:31:13,FALSE,NA,"940091580668526592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshuatcarley",195,TRUE,FALSE,NA,NA
"840","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:30:03,FALSE,NA,"940091286798790657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fatmanjamil",195,TRUE,FALSE,NA,NA
"841","Chris Paul tries to shake Noah Vonleh gets turned away Harden says my turn bruh",FALSE,0,NA,2017-12-11 05:29:26,FALSE,NA,"940091132762996737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cradilla14",224,TRUE,FALSE,NA,NA
"842","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 05:28:34,FALSE,NA,"940090915074465794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whatwasithnkn32",35,TRUE,FALSE,NA,NA
"843","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:28:00,FALSE,NA,"940090772065435653",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whatwasithnkn32",195,TRUE,FALSE,NA,NA
"844","Proud of this guyHe made the topgame at Chris Pauls National Middle School Combine this weekend",FALSE,0,NA,2017-12-11 05:25:40,FALSE,NA,"940090182086168578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akiceman44",9,TRUE,FALSE,NA,NA
"845","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:25:33,FALSE,NA,"940090152373731328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reeseracks03",195,TRUE,FALSE,NA,NA
"846","Lil nigga cross me over so I call em Chris Paul",FALSE,0,NA,2017-12-11 05:24:31,FALSE,NA,"940089894482845696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigBandzBaby",1,TRUE,FALSE,NA,NA
"847","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 05:22:50,FALSE,NA,"940089470824488961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sean_kohanloo",35,TRUE,FALSE,NA,NA
"848","Keaton Jones receives celebrity gift offers from Chris Evans Dana White and more after viral bullying video",FALSE,0,NA,2017-12-11 05:22:02,TRUE,NA,"940089270869487618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Paul_TXUS",0,FALSE,FALSE,NA,NA
"849","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 05:21:37,FALSE,NA,"940089163461697536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mightYlit",35,TRUE,FALSE,NA,NA
"850","This from Victor Oladipo on the trade that brought him to PacersIm kind of getting sick and tired of the compari",FALSE,0,NA,2017-12-11 05:20:13,FALSE,NA,"940088813317120002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chris_Reichert",392,TRUE,FALSE,NA,NA
"851","When scientists say bears are going extinct I want people to realize what it looks like says photographer Paul Nicklen http",FALSE,0,NA,2017-12-11 05:20:03,FALSE,NA,"940088768991653889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chris__carroll",232445,TRUE,FALSE,NA,NA
"852","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:17:31,FALSE,NA,"940088133613379584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clayton_11_",195,TRUE,FALSE,NA,NA
"853","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:15:54,FALSE,NA,"940087727554379776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dirk_Diggler2",195,TRUE,FALSE,NA,NA
"854","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:12:35,FALSE,NA,"940086890320896000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TIMBOSLICE_74",195,TRUE,FALSE,NA,NA
"855","When scientists say bears are going extinct I want people to realize what it looks like says photographer Paul Nicklen http",FALSE,0,NA,2017-12-11 05:11:07,FALSE,NA,"940086522140794880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chris_ermel",232445,TRUE,FALSE,NA,NA
"856","No Homo but Chris Paul and James Harden might be the thickest backcourt in NBA history",FALSE,0,NA,2017-12-11 05:11:03,FALSE,NA,"940086504780587008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doggielock",2,TRUE,FALSE,NA,NA
"857","Chris Paul is currently in the th percentile in creating points and assists per possession Meaning hes basically b",FALSE,0,NA,2017-12-11 05:10:57,FALSE,NA,"940086478679416839",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kizznillroy07",214,TRUE,FALSE,NA,NA
"858","Chris Evans photographed by Paul Jasmin for LUomo Vogue April 
Credit",FALSE,0,NA,2017-12-11 05:10:57,FALSE,NA,"940086478620602369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinay__rajput",112,TRUE,FALSE,NA,NA
"859","Proud of this guyHe made the topgame at Chris Pauls National Middle School Combine this weekend",FALSE,0,NA,2017-12-11 05:09:21,FALSE,NA,"940086079071297537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayden2023",9,TRUE,FALSE,NA,NA
"860","Thats a foul If you zoom in and look closely Dame got a piece of Chris Pauls thumb and index finger",FALSE,0,"bruceely",2017-12-11 05:09:00,TRUE,"939724575754956800","940085989191454721","253711299","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zman4634",0,FALSE,FALSE,NA,NA
"861","From the Rockets beat this week
On their status as title contenders now


On their chances",FALSE,0,NA,2017-12-11 05:08:07,FALSE,NA,"940085766390104064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jiggylexis",195,TRUE,FALSE,NA,NA
"862","If you know me you know Ive been talking about the possibility of LeBron coming to the Rockets insince the day we",FALSE,0,NA,2017-12-11 05:08:02,FALSE,NA,"940085745351454720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calebgjeter",35,TRUE,FALSE,NA,NA
